Gene	neg.pval	neg.fdr	pos.pval	pos.fdr	lfc
candidate759	0.464381581559873	0.998439206190938	0.554183374881132	0.99999213499434	-0.097329
candidate76	0.671702319773495	0.998439206190938	0.698034158443911	0.99999213499434	-0.063462
candidate760	0.870135454134623	0.998439206190938	0.721727864166344	0.99999213499434	0.030128
candidate761	0.991942958808679	0.998439206190938	0.0351127520811206	0.365702625448652	0.4515
candidate762	0.963060730910312	0.998439206190938	0.278027450037891	0.97752326382749	0.19506
candidate763	0.14673436594791	0.729706036065284	0.889944437044453	0.99999213499434	-0.31629
candidate764	0.338760811881077	0.963896743084302	0.64559130036576	0.99999213499434	0.20589
candidate767	0.0967633234801614	0.684786596936527	0.992339141784572	0.99999213499434	-0.35147
candidate768	0.722794646507044	0.998439206190938	0.0124106491062302	0.326222776506622	0.47626
candidate769	0.41046925010761	0.998439206190938	0.877069949679616	0.99999213499434	-0.14321
candidate77	0.632345574185576	0.998439206190938	0.821791435093299	0.99999213499434	-0.087525
candidate770	0.19445910033396	0.772739795446598	0.201675956018711	0.860101650655813	-0.25629
candidate771	0.609209297380701	0.998439206190938	0.452099108306665	0.99999213499434	-0.019489
candidate772	0.0838579109281119	0.651965730032645	0.91406469982929	0.99999213499434	-0.33458
candidate773	0.729801364739053	0.998439206190938	0.751941417558857	0.99999213499434	-0.062925
candidate774	0.833512150395754	0.998439206190938	0.684479247273745	0.99999213499434	0.056281
candidate775	0.593700063928851	0.998439206190938	0.0339614703115684	0.365702625448652	-0.047778
candidate776	0.8336795759905	0.998439206190938	0.00586354992107312	0.215778637095491	0.67114
candidate777	0.668260488222253	0.998439206190938	0.488029147242152	0.99999213499434	-0.015719
candidate778	0.739724733075783	0.998439206190938	0.125735797018543	0.738363403768464	0.062702
candidate779	0.595773880653961	0.998439206190938	0.730000530694805	0.99999213499434	-0.07888
candidate78	0.576209025399057	0.998439206190938	0.0279150172443483	0.360093535095802	0.46123
candidate780	0.935557358356611	0.998439206190938	0.0423666055266724	0.417613683048628	0.41175
candidate782	0.181385009559831	0.764309353259745	0.736349495973464	0.99999213499434	-0.32569
candidate783	0.749722281476761	0.998439206190938	0.35844775684817	0.99999213499434	0.11388
candidate784	0.958579974861774	0.998439206190938	0.113800726499516	0.711918403618157	0.45698
candidate786	0.213096738571085	0.798804808778844	0.805333214050511	0.99999213499434	-0.048385
candidate787	0.900219097931821	0.998439206190938	0.00332749282792263	0.183677604101329	0.63762
candidate789	0.945854738660991	0.998439206190938	0.0117047746659178	0.323051780779332	0.56132
candidate79	0.570123486542997	0.998439206190938	0.535757191295805	0.99999213499434	0.022055
candidate790	0.427295806067684	0.998439206190938	0.646083497311368	0.99999213499434	-0.08666
candidate792	0.0905249202506301	0.666263413044638	0.888652345773542	0.99999213499434	-0.25859
candidate793	0.490937644896057	0.998439206190938	0.951016845713604	0.99999213499434	-0.17049
candidate794	0.150257372991867	0.740554195459914	0.496176866563929	0.99999213499434	-0.33581
candidate795	0.665848834910037	0.998439206190938	0.220855239643909	0.883420958575634	0.088667
candidate796	0.126417174327816	0.716035240580257	0.962411173173791	0.99999213499434	-0.2837
candidate797	0.128926422010537	0.716035240580257	0.665683167174046	0.99999213499434	0.0084802
candidate798	0.589554721910425	0.998439206190938	0.917151544062838	0.99999213499434	-0.10458
candidate799	0.947068468348974	0.998439206190938	0.149875112120911	0.759000567804979	0.20033
candidate9	0.906268484443607	0.998439206190938	0.00224114409945993	0.155338409447369	0.62313
candidate90	0.674461641494498	0.998439206190938	0.0971963533899756	0.654297403308128	0.31253
candidate900	0.837232884656037	0.998439206190938	0.371367958291116	0.99999213499434	0.041136
candidate901	0.502482466733427	0.998439206190938	0.879474792842418	0.99999213499434	-0.062897
